id,title,link,picture,categories
19900,Deutschland Burger,https://www.mcdonalds.com/de/de-de/product/deutschland-burger-6766.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6766_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19901,Netzkartoffeln,https://www.mcdonalds.com/de/de-de/product/gitterkartoffeln-3082.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3082_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Beilagen']"
19903,5 Crispy Shrimps (panierte Garnelen),https://www.mcdonalds.com/de/de-de/product/5-crispy-shrimps-3360.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3360_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Beilagen']"
19906,8 Crispy Shrimps (panierte Garnelen),https://www.mcdonalds.com/de/de-de/product/8-crispy-shrimps-3361.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3361_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Beilagen']"
19910,Chicken + Shrimps Box (panierte Garnelen),https://www.mcdonalds.com/de/de-de/product/chicken-shrimps-box-3212.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3212_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19915,Homestyle Chicken Bucket,https://www.mcdonalds.com/de/de-de/product/homestyle-chicken-bucket-3142.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3142_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19921,3 Homestyle Mighty Chicken Wings,https://www.mcdonalds.com/de/de-de/product/3-homestyle-mighty-chicken-wings-3134.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3134_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Beilagen', 'Burger & McNuggets']"
19928,5 Homestyle Mighty Chicken Wings,https://www.mcdonalds.com/de/de-de/product/5-homestyle-mighty-chicken-wings-3138.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3138_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Beilagen', 'Burger & McNuggets']"
19936,Homestyle Crispy Chicken,https://www.mcdonalds.com/de/de-de/product/homestyle-crispy-chicken-5608.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5608_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19945,3 Homestyle Chicken Filet Tenders,https://www.mcdonalds.com/de/de-de/product/3-homestyle-chicken-filet-tenders-3224.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3224_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19955,5 Homestyle Chicken Filet Tenders,https://www.mcdonalds.com/de/de-de/product/5-homestyle-chicken-filet-tenders-3225.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3225_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19966,Chicken Box,https://www.mcdonalds.com/de/de-de/product/chicken-box-3226.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3226_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19978,Big Tasty® Bacon,https://www.mcdonalds.com/de/de-de/product/big-tasty-bacon-200079.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6474_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
19991,Big Vegan TS,https://www.mcdonalds.com/de/de-de/product/big-vegan-ts-2560.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2560_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
20005,McWrap® Chicken Sweet-Chili,https://www.mcdonalds.com/de/de-de/product/mcwrap-chicken-sweet-chili-6297.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6297_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'McWraps']"
20020,McWrap Chicken Caesar,https://www.mcdonalds.com/de/de-de/product/mcwrap-chicken-caesar-neue-rezeptur-6228.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6228_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'McWraps']"
20036,Big Caesar Chicken Salad,https://www.mcdonalds.com/de/de-de/product/big-caesar-chicken-salad-3874.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3874_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Salate']"
20053,McDouble® Chili Cheese,https://www.mcdonalds.com/de/de-de/product/mcdouble-chili-cheese-2221.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2221_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
20071,Doppel-Chickenburger Sweet-Chili,https://www.mcdonalds.com/de/de-de/product/doppel-chickenburger-sweet-chili-200040.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2470_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
20090,Veganburger TS,https://www.mcdonalds.com/de/de-de/product/veganburger-ts-201177.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2570_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Burger & McNuggets']"
20110,McFlurry® Frozen Yogurt Granola Choc Rote-Grütze,https://www.mcdonalds.com/de/de-de/product/mcflurry-frozen-yogurt-granola-choc-rote-grtze-4227.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4227_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McFlurry®']"
20131,McFlurry® Schoko LION® Karamell-Sauce,https://www.mcdonalds.com/de/de-de/product/mcflurry-lion-karamell-4256.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4256_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McFlurry®']"
20153,McFlurry® Schoko OREO® Schoko-Sauce,https://www.mcdonalds.com/de/de-de/product/mcflurry-oreo-schoko-4235.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4235_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McFlurry®']"
20176,McFlurry® Original Schokolinsen Himbeer-Sauce,https://www.mcdonalds.com/de/de-de/product/mcflurry-schokolinsen-4267.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4267_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McFlurry®']"
20200,McFlurry® Frozen Yogurt,https://www.mcdonalds.com/de/de-de/product/mcflurry-frozen-yogurt-4650.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4650_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McFlurry®']"
20225,Premium Waffel Frozen Yogurt Granola Choc,https://www.mcdonalds.com/de/de-de/product/premium-waffel-frozen-yogurt-granola-choc-46494344.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/46494344_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts']"
20251,Premium Waffel Frozen Yogurt Rote Grütze-Sauce,https://www.mcdonalds.com/de/de-de/product/premium-waffel-frozen-yogurt-rote-grtze-sauce-46494342.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/46494342_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts']"
20278,Premium Waffel Frozen Yogurt,https://www.mcdonalds.com/de/de-de/product/premium-waffel-frozen-yogurt-4649.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4649_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts']"
20306,McSundae® Frozen Yogurt Rote-Grütze-Sauce,https://www.mcdonalds.com/de/de-de/product/mcsundae-frozen-yogurt-rote-grtze-sauce-46514342.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/46514342_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts']"
20335,McSundae® Original Himbeer-Sauce,https://www.mcdonalds.com/de/de-de/product/mcsundae-original-himbeer-sauce-46034379.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/46034379_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts']"
20365,"McMilchshake Vanille- Rote Grütze 0,25l",https://www.mcdonalds.com/de/de-de/product/mcmilchshake-vanille-rote-grtze-025l-50104342.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/50104342_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McMilchshake']"
20396,"McMilchshake Vanille Rote Grütze 0,4l",https://www.mcdonalds.com/de/de-de/product/mcmilchshake-vanille-rote-grtze-04l-50504342.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/50504342_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McMilchshake']"
20428,"McMilchshake Erdbeer Himbeer-Sauce 0,25l",https://www.mcdonalds.com/de/de-de/product/mcmilchshake-erdbeer-himbeer-03-l-50204379.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/50204379_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McMilchshake']"
20461,"McMilchshake Erdbeer Himbeer-Sauce 0,4 l",https://www.mcdonalds.com/de/de-de/product/mcmilchshake-erdbeer-himbeer-04-l-50604379.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/50604379_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McMilchshake']"
20495,"McMilchshake Schoko Karamell-Sauce 0,25l",https://www.mcdonalds.com/de/de-de/product/mcmilchshake-schoko-karamell-03l-50004315.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/50004315_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McMilchshake']"
20530,"McMilchshake Schoko Karamell-Sauce 0,4l",https://www.mcdonalds.com/de/de-de/product/mcmilchshake-schoko-karamell-04l-50404315.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/50404315_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'McMilchshake']"
20566,Himbeer-Tasche,https://www.mcdonalds.com/de/de-de/product/himbeer-tasche-4085.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4085_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts']"
20603,"Fruit Smoothie Mango-Ananas 0,3l",https://www.mcdonalds.com/de/de-de/product/fruit-smoothie-mango-ananas-03l-7440.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7440_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'Iced Drinks', 'McCafé Drinks']"
20641,"Fruit Smoothie Mango-Ananas 0,4l",https://www.mcdonalds.com/de/de-de/product/fruit-smoothie-mango-ananas-04l-7441.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7441_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'Iced Drinks', 'McCafé Drinks']"
20680,"Eiskaffee 0,4l",https://www.mcdonalds.com/de/de-de/product/eiskaffee-04l-7243.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7243_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'Iced Drinks', 'McCafé Drinks']"
20720,"McFrappé Choc 0,3 l",https://www.mcdonalds.com/de/de-de/product/mcfrapp-choc-03-l.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7478_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'Iced Drinks', 'McCafé Drinks']"
20761,"McFrappé Choc 0,4 l",https://www.mcdonalds.com/de/de-de/product/mcfrapp-choc-04-l.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7479_thumb.jpg?$Category_Desktop$,"['Aktionsprodukte', 'Desserts', 'Iced Drinks', 'McCafé Drinks']"
20803,Pommes Frites groß,https://www.mcdonalds.com/de/de-de/product/pommes-frites-gross-200044.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3020_thumb.jpg?$Category_Desktop$,['Beilagen']
20846,Pommes Frites mittel,https://www.mcdonalds.com/de/de-de/product/pommes-frites-mittel-200043.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3010_thumb.jpg?$Category_Desktop$,['Beilagen']
20890,Pommes Frites klein,https://www.mcdonalds.com/de/de-de/product/pommes-frites-klein-200042.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/3000_thumb.jpg?$Category_Desktop$,['Beilagen']
20935,Big Mac®,https://www.mcdonalds.com/de/de-de/product/big-mac-200020.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2050_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
20981,Signature Salsa Avocado,https://www.mcdonalds.com/de/de-de/product/signature-salsa-avocado-6163.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6163_thumb.jpg?$Category_Desktop$,"['Burger & McNuggets', 'The Signature Collection']"
21028,Signature Surf 'N' Turf,https://www.mcdonalds.com/de/de-de/product/signature-surfnturf-6185.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6185_thumb.jpg?$Category_Desktop$,"['Burger & McNuggets', 'The Signature Collection']"
21076,Hamburger,https://www.mcdonalds.com/de/de-de/product/hamburger-1-200016.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2000_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21125,Cheeseburger,https://www.mcdonalds.com/de/de-de/product/cheeseburger-200017.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2010_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21175,Doppel-Cheeseburger,https://www.mcdonalds.com/de/de-de/product/doppel-cheeseburger-200018.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2030_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21226,Triple Cheeseburger,https://www.mcdonalds.com/de/de-de/product/triple-cheeseburger-200029.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2137_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21278,Chickenburger,https://www.mcdonalds.com/de/de-de/product/chickenburger-200039.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2401_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21331,Hamburger Royal Käse,https://www.mcdonalds.com/de/de-de/product/hamburger-royal-kse-2611-200400.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2611_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21385,Hamburger Royal TS®,https://www.mcdonalds.com/de/de-de/product/hamburger-royal-ts-2310.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2310_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21440,McRib®,https://www.mcdonalds.com/de/de-de/product/mcrib-200022.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2070_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21496,McChicken® Classic,https://www.mcdonalds.com/de/de-de/product/mcchicken-classic-2305.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2305_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21553,Double Fish TS,https://www.mcdonalds.com/de/de-de/product/double-fish-ts-6414.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/6414_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21611,Double Filet-o-Fish,https://www.mcdonalds.com/de/de-de/product/double-filet-o-fish-2061.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2061_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21670,Filet-o-Fish®,https://www.mcdonalds.com/de/de-de/product/filet-o-fish-200021.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2060_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21730,4 Chicken McNuggets®,https://www.mcdonalds.com/de/de-de/product/4-chicken-mcnuggets-200025.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2116_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21791,6 Chicken McNuggets®,https://www.mcdonalds.com/de/de-de/product/6-chicken-mcnuggets-200023.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2100_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21853,9 Chicken McNuggets®,https://www.mcdonalds.com/de/de-de/product/9-chicken-mcnuggets-200024.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2110_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21916,20 Chicken McNuggets®,https://www.mcdonalds.com/de/de-de/product/20-chicken-mcnuggets-200026.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/2120_thumb.jpg?$Category_Desktop$,['Burger & McNuggets']
21980,McFlurry® Original (ohne Wahlzutat),https://www.mcdonalds.com/de/de-de/product/mcflurry-original-ohne-wahlzutat-4600.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4600_thumb.jpg?$Category_Desktop$,"['Desserts', 'McFlurry®']"
22045,McFlurry® Schoko (ohne Wahlzutat),https://www.mcdonalds.com/de/de-de/product/mcflurry-schoko-ohne-wahlzutat-4601.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4601_thumb.jpg?$Category_Desktop$,"['Desserts', 'McFlurry®']"
22111,McSundae® Original Schoko-Sauce,https://www.mcdonalds.com/de/de-de/product/mcsundae-schokosauce-4010.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4010_thumb.jpg?$Category_Desktop$,['Desserts']
22178,McSundae® Original Karamell-Sauce,https://www.mcdonalds.com/de/de-de/product/mcsundae-karamellsauce-4020.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4020_thumb.jpg?$Category_Desktop$,['Desserts']
22246,McSundae® Frozen Yogurt,https://www.mcdonalds.com/de/de-de/product/mcsundae-frozen-yogurt-4651.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4651_thumb.jpg?$Category_Desktop$,['Desserts']
22315,McSundae® Original (ohne Wahlzutat),https://www.mcdonalds.com/de/de-de/product/mcsundae-original-ohne-wahlzutat-4603.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4603_thumb.jpg?$Category_Desktop$,['Desserts']
22385,McSundae® Schoko (ohne Wahlzutat),https://www.mcdonalds.com/de/de-de/product/mcsundae-schoko-ohne-wahlzutat-4604.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4604_thumb.jpg?$Category_Desktop$,['Desserts']
22456,"Milchshake Erdbeergeschmack 0,25l",https://www.mcdonalds.com/de/de-de/product/milchshake-erdbeergeschmack-03l-5020.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5020_thumb.jpg?$Category_Desktop$,"['Desserts', 'McMilchshake']"
22528,"Milchshake Erdbeergeschmack 0,4l",https://www.mcdonalds.com/de/de-de/product/milchshake-erdbeergeschmack-04l-5060.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5060_thumb.jpg?$Category_Desktop$,"['Desserts', 'McMilchshake']"
22601,"Milchshake Schokogeschmack 0,25l",https://www.mcdonalds.com/de/de-de/product/milchshake-schokogeschmack-03l-5000.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5000_thumb.jpg?$Category_Desktop$,"['Desserts', 'McMilchshake']"
22675,"Milchshake Schokogeschmack 0,4l",https://www.mcdonalds.com/de/de-de/product/milchshake-schokogeschmack-04l-5040.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5040_thumb.jpg?$Category_Desktop$,"['Desserts', 'McMilchshake']"
22750,"Milchshake Vanillegeschmack 0,25l",https://www.mcdonalds.com/de/de-de/product/milchshake-vanillegeschmack-03l-5010.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5010_thumb.jpg?$Category_Desktop$,"['Desserts', 'McMilchshake']"
22826,"Milchshake Vanillegeschmack 0,4l",https://www.mcdonalds.com/de/de-de/product/milchshake-vanillegeschmack-04l-5050.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/5050_thumb.jpg?$Category_Desktop$,"['Desserts', 'McMilchshake']"
22903,Heiße Apfeltasche,https://www.mcdonalds.com/de/de-de/product/heie-apfeltasche-200056.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4060_thumb.jpg?$Category_Desktop$,['Desserts']
22981,"McFrappé 0,3l",https://www.mcdonalds.com/de/de-de/product/mcfrapp-03-l-7467.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7467_thumb.jpg?$Category_Desktop$,"['Desserts', 'Iced Drinks', 'McCafé Drinks']"
23060,"McFrappé 0,4l",https://www.mcdonalds.com/de/de-de/product/mcfrapp-04-l-7468.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/7468_thumb.jpg?$Category_Desktop$,"['Desserts', 'Iced Drinks', 'McCafé Drinks']"
23140,McFreezy® Mango-Ananas,https://www.mcdonalds.com/de/de-de/product/mcfreezy-mango-ananas-200069.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4322_thumb.jpg?$Category_Desktop$,['Frucht-Kick']
23221,Frucht-Quatsch,https://www.mcdonalds.com/de/de-de/product/frucht-quatsch-80-g-200058.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4088_thumb.jpg?$Category_Desktop$,['Frucht-Kick']
23303,Bio Apfeltüte 60g,https://www.mcdonalds.com/de/de-de/product/bio-apfeltte-60g-200059.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/4092_thumb.jpg?$Category_Desktop$,['Frucht-Kick']
23386,McMuffin® Bacon & Egg,https://www.mcdonalds.com/de/de-de/product/mcmuffin-bacon-egg-1528.html,https://www.mcdonalds.com/is/image/content/dam/de/nutrition/items/icons/desktop/1528_thumb.jpg?$Category_Desktop$,['Frühstück']
